1106026_52_Mendius_1975._ml_ready.txt	[['Math', 0.3543786628093156], ['Machines', 0.24536268282407042], ['Psychology', 0.20114110335713564], ['Personal', 0.19911755100947837]]	UofI
1106026_3_Biss_1970_1972._ml_ready.txt	[['Math', 0.3543786628093156], ['Machines', 0.24536268282407042], ['Psychology', 0.20114110335713564], ['Personal', 0.19911755100947837]]	UofI
1106026_3_Blandford_1974._ml_ready.txt	[['Math', 0.520913435887178], ['Psychology', 0.2266415890266218], ['Machines', 0.1747084579465452], ['Personal', 0.07773651713965507]]	UofI
1106026_51_Markley_1975._ml_ready.txt	[['Math', 0.520913435887178], ['Psychology', 0.2266415890266218], ['Machines', 0.1747084579465452], ['Personal', 0.07773651713965507]]	UofI
1106026_19_Kluver_1971._ml_ready.txt	[['Math', 0.3543786628093156], ['Machines', 0.24536268282407042], ['Psychology', 0.20114110335713564], ['Personal', 0.19911755100947837]]	UofI
1106026_13_Gunther3_1967_74._ml_ready.txt	[['Personal', 0.9996305426073213], ['Math', 0.00036843278942399424], ['Psychology', 6.005790998156288e-07], ['Machines', 4.240241550904286e-07]]	UofI
1106026_22_Maturana1_1962_73._ml_ready.txt	[['Personal', 0.9999999999944211], ['Math', 3.857911166067567e-12], ['Psychology', 1.7210787219566572e-12], ['Machines', 9.868802616311409e-21]]	UofI
1106026_51_Leretaille_1974._ml_ready.txt	[['Math', 0.3543786628093156], ['Machines', 0.24536268282407042], ['Psychology', 0.20114110335713564], ['Personal', 0.19911755100947837]]	UofI
1106026_9_Fein_1970._ml_ready.txt	[['Personal', 0.9463924262297929], ['Math', 0.05141808560432539], ['Machines', 0.001380037991856511], ['Psychology', 0.0008094501740253293]]	UofI
1106026_22_Marino_1970._ml_ready.txt	[['Personal', 0.8415720204213919], ['Math', 0.11480294059217958], ['Psychology', 0.04029265721524078], ['Machines', 0.0033323817711877536]]	UofI
1106026_19_Krivoy_1972._ml_ready.txt	[['Personal', 0.8336049133710015], ['Psychology', 0.11343518956991522], ['Math', 0.052644457555689625], ['Machines', 0.00031543950339375207]]	UofI
1106026_13_Gunsalus_1960._ml_ready.txt	[['Math', 0.3543786628093156], ['Machines', 0.24536268282407042], ['Psychology', 0.20114110335713564], ['Personal', 0.19911755100947837]]	UofI
